Year,RCDTS,School Name,City,County,Title 1 Status,Student Attendance Rate,Student Mobility Rate,Student Chronic Truancy Rate,High School Dropout Rate - Total,School Type,Teacher Retention Rate
2019,070162270170001,Rich East Campus High School,Park Forest,Cook,Schoolwide Title I Program,88.7,16.3,38.9,5.8,HIGH SCHOOL,80.4
2019,070162270170002,Rich Central Campus High School,Olympia Fields,Cook,Schoolwide Title I Program,88.2,15.5,44.3,5.9,HIGH SCHOOL,81.8
2019,070162270170003,Rich South Campus High School,Richton Park,Cook,Schoolwide Title I Program,88.6,12.8,34.7,5.9,HIGH SCHOOL,80.4
2019,070162280160001,Bremen High School,Midlothian,Cook,Schoolwide Title I Program,91.8,7.9,3.6,3.7,HIGH SCHOOL,94.5
2019,070162280160002,Tinley Park High School,Tinley Park,Cook,Targeted Assistance Title I Program,91.1,7.9,2.6,4.6,HIGH SCHOOL,93.8
2019,070162280160003,Hillcrest High School,Country Club Hills,Cook,Schoolwide Title I Program,82.3,21.7,22.2,6.3,HIGH SCHOOL,90.4
2019,070162280160004,Oak Forest High School,Oak Forest,Cook,Targeted Assistance Title I Program,90.2,10.1,2.2,1.6,HIGH SCHOOL,94.5
2019,070162290160001,Oak Lawn Comm High School,Oak Lawn,Cook,Schoolwide Title I Program,95,5.5,9.9,2.7,HIGH SCHOOL,94.4
2019,070162300130001,Carl Sandburg High School,Orland Park,Cook,,98,2.5,0,1.1,HIGH SCHOOL,95.6
2019,070162300130002,Amos Alonzo Stagg High School,Palos Hills,Cook,Schoolwide Title I Program,95.6,5.2,8.4,1.7,HIGH SCHOOL,94.7
2019,070162300130003,Victor J Andrew High School,Orland Hills,Cook,Targeted Assistance Title I Program,96.4,2.9,4.9,1.1,HIGH SCHOOL,96.9
2019,070162310160001,Evergreen Park High School,Evergreen Park,Cook,Targeted Assistance Title I Program,94.5,4.6,6.1,1.5,HIGH SCHOOL,90.4
2019,070162330160001,Homewood-Flossmoor High School,Flossmoor,Cook,,94.2,5.1,0.2,2.2,HIGH SCHOOL,92.5
2019,07016901025001C,Southland College Prep Charter High School,Richton Park,Cook,Targeted Assistance Title I Program,95.7,6.4,0.4,1.6,CHARTER SCH,83.8
2019,150162990250001,Amundsen High School,Chicago,Cook,Schoolwide Title I Program,91.3,8.1,40.6,3.4,HIGH SCHOOL,92.5
2019,150162990250003,Bogan High School,Chicago,Cook,Schoolwide Title I Program,83.1,19.8,94.7,13.9,HIGH SCHOOL,80
2019,150162990250006,Carver Military Academy HS,Chicago,Cook,Schoolwide Title I Program,93.3,5.1,46.2,1.3,HIGH SCHOOL,89.5
2019,150162990250011,Farragut Career Academy HS,Chicago,Cook,Schoolwide Title I Program,85.4,22.1,62.1,12.9,HIGH SCHOOL,82.9
2019,150162990250012,Fenger Academy High School,Chicago,Cook,Schoolwide Title I Program,83.2,32.5,83.7,21.6,HIGH SCHOOL,83.3
2019,150162990250013,Foreman High School,Chicago,Cook,Schoolwide Title I Program,84.6,27.2,79.2,12.4,HIGH SCHOOL,75.5
2019,150162990250014,Back of The Yards IB HS,Chicago,Cook,Schoolwide Title I Program,93.3,4.4,35,0.8,HIGH SCHOOL,89
2019,150162990250015,Gage Park High School,Chicago,Cook,Schoolwide Title I Program,81.4,36.4,100,20.1,HIGH SCHOOL,75.6
2019,150162990250016,Harlan Community Academy HS,Chicago,Cook,Schoolwide Title I Program,82.8,31.4,83.3,15.2,HIGH SCHOOL,71.8
2019,150162990250017,Harper High School,Chicago,Cook,Schoolwide Title I Program,87.2,18.3,91.6,26.9,HIGH SCHOOL,70.7
2019,150162990250019,Hirsch Metropolitan High School,Chicago,Cook,Schoolwide Title I Program,77,56.8,100,27.2,HIGH SCHOOL,73.1
2019,150162990250020,Hubbard High School,Chicago,Cook,Schoolwide Title I Program,89.2,13.1,53.2,8.1,HIGH SCHOOL,93.4
2019,150162990250021,Hyde Park Academy High School,Chicago,Cook,Schoolwide Title I Program,85.9,23.5,88.7,8.3,HIGH SCHOOL,88.5
2019,150162990250022,Thomas Kelly College Preparatory,Chicago,Cook,Schoolwide Title I Program,88,23.2,55.9,11.7,HIGH SCHOOL,88.8
2019,150162990250023,Kelvyn Park High School,Chicago,Cook,Schoolwide Title I Program,84.2,18.5,74.4,13.8,HIGH SCHOOL,71.6
2019,150162990250024,Kennedy High School,Chicago,Cook,Schoolwide Title I Program,89.5,11.5,46.7,7.8,HIGH SCHOOL,92.5
2019,150162990250025,Kenwood Academy High School,Chicago,Cook,Schoolwide Title I Program,93.5,4.2,31.2,2.3,HIGH SCHOOL,91.7
2019,150162990250026,Lake View High School,Chicago,Cook,Schoolwide Title I Program,86.7,9.7,58.5,4.5,HIGH SCHOOL,92.7
2019,150162990250027,Lane Technical High School,Chicago,Cook,,94.5,1.5,13.3,0.9,HIGH SCHOOL,93.6
2019,150162990250029,Marshall Metropolitan High School,Chicago,Cook,Schoolwide Title I Program,76.3,39.3,100,17,HIGH SCHOOL,80.6
2019,150162990250030,Mather High School,Chicago,Cook,Schoolwide Title I Program,89.4,17.3,54.1,6.4,HIGH SCHOOL,91.8
2019,150162990250031,Morgan Park High School,Chicago,Cook,Schoolwide Title I Program,86.7,12.3,70.4,6.7,HIGH SCHOOL,88.2
2019,150162990250034,Phillips Academy High School,Chicago,Cook,Schoolwide Title I Program,80.6,29.9,100,14.2,HIGH SCHOOL,85.1
2019,150162990250035,Roosevelt High School,Chicago,Cook,Schoolwide Title I Program,89.2,19.8,55.1,9.4,HIGH SCHOOL,89.4
2019,150162990250036,Schurz High School,Chicago,Cook,Schoolwide Title I Program,86.3,18.8,60.6,8.1,HIGH SCHOOL,85.6
2019,150162990250037,Senn High School,Chicago,Cook,Schoolwide Title I Program,90.6,10.7,44.8,5.8,HIGH SCHOOL,90.7
2019,150162990250039,King College Prep High School,Chicago,Cook,Schoolwide Title I Program,89.8,5.8,61.7,3.6,HIGH SCHOOL,89.1
2019,150162990250041,Steinmetz College Prep HS,Chicago,Cook,Schoolwide Title I Program,86.2,16.5,68.1,9.4,HIGH SCHOOL,90.6
2019,150162990250042,Sullivan High School,Chicago,Cook,Schoolwide Title I Program,84.5,18.4,84.4,7.1,HIGH SCHOOL,85.4
2019,150162990250043,Taft High School,Chicago,Cook,,90.5,10.4,40.2,4.6,HIGH SCHOOL,95.2
2019,150162990250044,Tilden Career Communty Academy HS,Chicago,Cook,Schoolwide Title I Program,80.9,36.1,100,21.4,HIGH SCHOOL,84.4
2019,150162990250046,Von Steuben Metro Science HS,Chicago,Cook,Schoolwide Title I Program,92.7,3,32.3,1,HIGH SCHOOL,95
2019,150162990250047,Lincoln Park High School,Chicago,Cook,"Eligible, but Not a Participant in Title I Program",90.7,7.7,38.2,3.9,HIGH SCHOOL,93.1
2019,150162990250048,Washington G High School,Chicago,Cook,Schoolwide Title I Program,89.7,10.9,53.3,5.5,HIGH SCHOOL,89.3
2019,150162990250049,Wells Community Academy HS,Chicago,Cook,Schoolwide Title I Program,86.2,21.4,54,8.4,HIGH SCHOOL,72.1
2019,150162990250052,Crane Medical Prep HS,Chicago,Cook,Schoolwide Title I Program,84.7,16.8,88.6,4.7,HIGH SCHOOL,76.1
2019,150162990250053,Disney II Magnet HS,Chicago,Cook,,91.6,4.6,43.3,2.2,HIGH SCHOOL,78.4
2019,15016299025007C,Young Womens Leadership Chartr HS,Chicago,Cook,Schoolwide Title I Program,90.1,20.2,63.7,2.7,CHARTER SCH,66.7
2019,15016299025010C,Urban Prep Chtr Acad Englewood HS,Chicago,Cook,Schoolwide Title I Program,93.6,12,46.8,2,CHARTER SCH,22.2
2019,15016299025012C,IHSCA Charter High School,Chicago,Cook,Schoolwide Title I Program,88,9.1,67.2,3.6,CHARTER SCH,45.5
2019,15016299025013C,Urban Prep Chtr Acad Bronzeville HS,Chicago,Cook,Schoolwide Title I Program,93.2,15.5,42.3,2.5,CHARTER SCH,20
2019,15016299025015C,EPIC Academy High School,Chicago,Cook,Schoolwide Title I Program,91.7,12.1,51.8,4.2,CHARTER SCH,0
2019,15016299025016C,Urban Prep Chtr Acad West Campus HS,Chicago,Cook,Schoolwide Title I Program,91.4,27.1,67.3,4.4,CHARTER SCH,35.5
2019,15016299025019C,Legal Prep Academy Charter HS,Chicago,Cook,Schoolwide Title I Program,85.4,27.4,82.3,2.3,CHARTER SCH,
2019,15016299025020C,IJLA Charter High School,Chicago,Cook,Schoolwide Title I Program,64,65,100,34.9,CHARTER SCH,33.3
2019,15016299025022C,Intrinsic Charter High School,Chicago,Cook,Schoolwide Title I Program,94,3.4,48.1,19.4,CHARTER SCH,27.2
2019,15016299025027C,CICS - Quest North Campus,Chicago,Cook,,,24.2,,8.1,CHARTER SCH,
2019,15016299025028C,Noble St Chtr-Pritzker College Prep,Chicago,Cook,,94.6,4.2,30,1.7,CHARTER SCH,0
2019,15016299025029C,Noble St Chtr Rauner College Prep,Chicago,Cook,,93.1,14.5,49.1,4.7,CHARTER SCH,0
2019,15016299025030C,Noble St Chtr-Rowe-Clark MS Acad,Chicago,Cook,,90.3,18.4,62.7,7.2,CHARTER SCH,69.2
2019,15016299025031C,Noble St Chtr-Golder College Prep,Chicago,Cook,,91.3,8.4,49.1,3.3,CHARTER SCH,85.7
2019,15016299025032C,Noble St Chtr-Comer College Prep,Chicago,Cook,,93.1,10.4,44.5,3,CHARTER SCH,62.1
2019,15016299025033C,Noble St Chtr-UIC College Prep,Chicago,Cook,,93.2,4.8,33.7,4.6,CHARTER SCH,62
2019,15016299025034C,Noble St Chtr-Chicago Bulls Prep,Chicago,Cook,,92.6,6,46.6,1.8,CHARTER SCH,78.9
2019,15016299025035C,Noble St Chtr-Muchin College Prep,Chicago,Cook,,94.4,3,22.9,2.1,CHARTER SCH,75
2019,15016299025036C,Noble St Chtr-Johnson College Prep,Chicago,Cook,,88.3,17.1,73.9,6.1,CHARTER SCH,63
2019,15016299025037C,Noble St Chtr-Hansberry College Prep - Silver,Chicago,Cook,,92.6,14.5,51.5,5.2,CHARTER SCH,75
2019,15016299025038C,Noble St Chtr-DRW Trading College Prep,Chicago,Cook,,87.4,20.9,79.1,7.9,CHARTER SCH,28.1
2019,15016299025039C,Noble St Chtr-Butler College Prep - Crimson,Chicago,Cook,,92.3,7.7,56.6,2.1,CHARTER SCH,82.8
2019,15016299025040C,Noble St Chtr-Baker Campus,Chicago,Cook,,89.8,22.6,64.5,9.7,CHARTER SCH,66.7
2019,15016299025041C,Noble St Chtr-Noble Campus,Chicago,Cook,,94.5,3.4,38.8,1.6,CHARTER SCH,64.9
2019,15016299025042C,Noble St Chtr-ITW Speer Acad,Chicago,Cook,,94.3,7.3,32.7,2.9,CHARTER SCH,2.1
2019,15016299025043C,Noble St Chtr-The Noble Academy,Chicago,Cook,,93.1,9.2,43.4,3.9,CHARTER SCH,0
2019,15016299025044C,Noble St Chtr - Mansueto,Chicago,Cook,,94.7,3.6,14.5,0.5,CHARTER SCH,80
2019,15016299025046C,North Lawndale Prep Chtr-Collins,Chicago,Cook,,96.3,19.9,23.4,1.1,CHARTER SCH,
2019,15016299025049C,Acero Chtr Sch Newtwork- Sor Juana Ines de la Cruz,Chicago,Cook,,94.5,13.3,13.6,1.2,CHARTER SCH,80.2
2019,15016299025050C,Perspectives Chtr - Joslin Campus,Chicago,Cook,,93.9,8.7,38,2.4,CHARTER SCH,0
2019,15016299025051C,Perspectives Chtr - Leadership Acad,Chicago,Cook,,92.5,21.6,52.5,1.5,CHARTER SCH,0
2019,150162990250526,Chicago Vocational Career Acad HS,Chicago,Cook,Schoolwide Title I Program,83.6,24.1,100,9.2,HIGH SCHOOL,81
2019,15016299025052C,Perspectives Chtr - High School of Technology,Chicago,Cook,,91.5,19.2,58.5,1.4,CHARTER SCH,0
2019,150162990250531,Dunbar Vocational Career Acad HS,Chicago,Cook,Schoolwide Title I Program,86.7,21.6,80.9,6,HIGH SCHOOL,76.4
2019,150162990250533,Jones College Prep High School,Chicago,Cook,,92.6,0.9,22.3,0.9,HIGH SCHOOL,93.2
2019,150162990250534,Prosser Career Academy HS,Chicago,Cook,Schoolwide Title I Program,89,5.6,50.4,1.8,HIGH SCHOOL,90.6
2019,150162990250536,Richards Career Academy HS,Chicago,Cook,Schoolwide Title I Program,77.8,40.3,100,18.6,HIGH SCHOOL,75
2019,150162990250537,Simeon Career Academy High School,Chicago,Cook,Schoolwide Title I Program,88.2,7.1,72.3,2.4,HIGH SCHOOL,86.4
2019,15016299025053C,Perspectives Chtr -  IIT Campus,Chicago,Cook,,89.4,15.8,75.9,3.1,CHARTER SCH,3.8
2019,150162990250543,Corliss High School,Chicago,Cook,Schoolwide Title I Program,83.7,27.1,88.9,13.5,HIGH SCHOOL,75.4
2019,150162990250545,Clemente Community Academy HS,Chicago,Cook,Schoolwide Title I Program,81.1,15.3,92.3,6.8,HIGH SCHOOL,76.5
2019,15016299025054C,YCCS-Scholastic Achievement HS,Chicago,Cook,,62.4,87.6,100,33.3,CHARTER SCH,62.5
2019,15016299025055C,YCCS- McKinley-Lakeside Leadership Academy,Chicago,Cook,,66.1,91.2,100,28.6,CHARTER SCH,62.5
2019,15016299025056C,YCCS-ASPIRA Pantoja Alt HS,Chicago,Cook,,65.5,86.8,100,53.6,CHARTER SCH,55.6
2019,15016299025057C,YCCS-Association House,Chicago,Cook,,59.7,88.6,100,49.8,CHARTER SCH,75
2019,15016299025058C,YCCS-Austin Career Ed Cntr HS,Chicago,Cook,,71.3,91.5,100,33.1,CHARTER SCH,100
2019,15016299025059C,YCCS-CCA Academy HS,Chicago,Cook,,51.6,76.9,100,30.9,CHARTER SCH,27.3
2019,15016299025060C,YCCS-Progressive Leadership Academy,Chicago,Cook,,59.9,92.2,100,34.7,CHARTER SCH,40
2019,150162990250616,Manley Career Academy High School,Chicago,Cook,Schoolwide Title I Program,74.3,40.7,100,23.8,HIGH SCHOOL,62.5
2019,150162990250617,Curie Metropolitan High School,Chicago,Cook,Schoolwide Title I Program,88.4,14.1,60.4,8.8,HIGH SCHOOL,88.2
2019,15016299025061C,YCCS-Community Youth Dev Inst HS,Chicago,Cook,,63.2,93.8,100,45.7,CHARTER SCH,85.7
2019,15016299025062C,YCCS-Albizu Campos Puerto Rican HS,Chicago,Cook,,63.8,84.7,100,34.3,CHARTER SCH,57.1
2019,15016299025063C,YCCS-Innovations of Arts Integr HS,Chicago,Cook,,50.4,91.2,100,39,CHARTER SCH,85.7
2019,15016299025064C,YCCS-Jane Addams Alternative HS,Chicago,Cook,,80.5,95,100,42.6,CHARTER SCH,83.3
2019,15016299025065C,YCCS-Latino Youth Alternative HS,Chicago,Cook,,67.1,88.4,100,45.3,CHARTER SCH,87.5
2019,15016299025066C,YCCS-Olive Harvey Mid College HS,Chicago,Cook,,76.4,86.1,100,41.4,CHARTER SCH,100
2019,15016299025067C,YCCS-Sullivan House Alt HS,Chicago,Cook,,86,82.6,68,15.9,CHARTER SCH,92.3
2019,15016299025068C,YCCS-Truman Middle College HS,Chicago,Cook,,64.7,90.2,100,37,CHARTER SCH,78.6
2019,15016299025070C,YCCS-West Town Academy Alt HS,Chicago,Cook,,61.1,94.5,100,39.9,CHARTER SCH,60
2019,15016299025071C,YCCS-Westside Holistic Ldr Acad HS,Chicago,Cook,,65.1,89.3,100,30.1,CHARTER SCH,
2019,15016299025072C,YCCS-Youth Connection Leadership Academy,Chicago,Cook,,56.2,91.8,100,47.2,CHARTER SCH,55.6
2019,15016299025073C,YCCS Chtr - Chatham,Chicago,Cook,,70.6,90.2,100,42.1,CHARTER SCH,57.1
2019,15016299025074C,ASPIRA Charter - Early College Prep HS,Chicago,Cook,,91.7,8.3,42.8,10.1,CHARTER SCH,
2019,150162990250763,Julian High School,Chicago,Cook,Schoolwide Title I Program,81,22.7,96.4,7.6,HIGH SCHOOL,79.6
2019,150162990250764,Young Magnet High School,Chicago,Cook,,95.4,1.1,6.8,1.1,HIGH SCHOOL,95
2019,150162990250767,Juarez Community Academy HS,Chicago,Cook,Schoolwide Title I Program,85.7,8.7,73.1,5.9,HIGH SCHOOL,91.4
2019,150162990250772,Chicago HS for Agricult Sciences,Chicago,Cook,,93.6,3,22.4,1.2,HIGH SCHOOL,89.7
2019,150162990250779,Hancock College Preparatory HS,Chicago,Cook,Schoolwide Title I Program,92.9,2.8,33.1,3.5,HIGH SCHOOL,92.5
2019,150162990250788,Brooks College Prep Academy HS,Chicago,Cook,Schoolwide Title I Program,91,2.5,56.6,2.8,HIGH SCHOOL,89.8
2019,150162990250794,Northside College Preparatory Hs,Chicago,Cook,,94.3,1.5,25.2,0.2,HIGH SCHOOL,93.7
2019,150162990250795,Chicago Military Academy HS,Chicago,Cook,Schoolwide Title I Program,90.8,5.4,54.2,0.7,HIGH SCHOOL,76.9
2019,150162990250796,Payton College Preparatory HS,Chicago,Cook,,94.3,1.1,17.5,0.4,HIGH SCHOOL,96.2
2019,15016299025079C,Aspira Charter - Business and Finance HS,Chicago,Cook,,87.1,10,67.7,2.6,CHARTER SCH,0
2019,150162990250803,Phoenix Military Academy HS,Chicago,Cook,Schoolwide Title I Program,94.9,5.9,36.6,0.6,HIGH SCHOOL,91.2
2019,150162990250818,Spry Community Links High School,Chicago,Cook,Schoolwide Title I Program,82.5,13.6,80.8,12.2,HIGH SCHOOL,96.6
2019,15016299025081C,Foundations College Prep Charter,Chicago,Cook,,90.4,21.7,74.2,5.1,CHARTER SCH,14.3
2019,150162990250820,Chicago Academy High School,Chicago,Cook,Schoolwide Title I Program,94.1,7.3,29.8,3.3,HIGH SCHOOL,85.1
2019,150162990250824,Bowen High School,Chicago,Cook,Schoolwide Title I Program,83.4,31.4,96.5,11.2,HIGH SCHOOL,80.4
2019,150162990250825,North-Grand High School,Chicago,Cook,Schoolwide Title I Program,89.6,13.5,42.7,6.6,HIGH SCHOOL,94.4
2019,150162990250826,Raby High School,Chicago,Cook,Schoolwide Title I Program,80.9,16.3,100,4.3,HIGH SCHOOL,74.7
2019,150162990250827,Clark Acad Prep Magnet High Schl,Chicago,Cook,Schoolwide Title I Program,90.7,8.9,65.6,1.7,HIGH SCHOOL,72
2019,150162990250828,Rickover Naval Academy High Schl,Chicago,Cook,Schoolwide Title I Program,92.2,4.3,42.7,3.4,HIGH SCHOOL,91.9
2019,150162990250829,Uplift Community High School,Chicago,Cook,Schoolwide Title I Program,85.1,24.8,80.2,4,HIGH SCHOOL,75
2019,15016299025082C,CICS - Northtown  Campus,Chicago,Cook,,,5.9,,1.9,CHARTER SCH,
2019,150162990250830,World Language High School,Chicago,Cook,Schoolwide Title I Program,91.6,3.8,37.8,7.1,HIGH SCHOOL,90.4
2019,150162990250831,Douglass Academy High School,Chicago,Cook,Schoolwide Title I Program,83,40.7,100,9.9,HIGH SCHOOL,77.8
2019,150162990250832,Devry Advantage Academy High Schl,Chicago,Cook,Schoolwide Title I Program,95.6,6.8,10.3,0.6,HIGH SCHOOL,100
2019,150162990250833,Lindblom Math & Science Acad HS,Chicago,Cook,Schoolwide Title I Program,93.1,1.9,42.7,0.4,HIGH SCHOOL,85.1
2019,150162990250834,Bronzeville Scholastic HS,Chicago,Cook,Schoolwide Title I Program,85.7,19.7,55.6,3.5,HIGH SCHOOL,63.5
2019,150162990250835,School of Social Justice HS,Chicago,Cook,Schoolwide Title I Program,87.2,17.5,66.5,8.1,HIGH SCHOOL,86.4
2019,150162990250836,Multicultural Acad of Scholarshp HS,Chicago,Cook,Schoolwide Title I Program,85.1,21.1,80.2,10.8,HIGH SCHOOL,87.8
2019,150162990250837,Infinity Math  Science & Tech HS,Chicago,Cook,Schoolwide Title I Program,93.7,2.3,29.1,1.4,HIGH SCHOOL,90.3
2019,15016299025083C,CICS - Ralph Ellison Campus,Chicago,Cook,,,13.4,,4,CHARTER SCH,
2019,150162990250841,Collins Academy High School,Chicago,Cook,Schoolwide Title I Program,82.9,19.9,100,5.5,HIGH SCHOOL,72.7
2019,150162990250844,Austin College and Career Academy High School,Chicago,Cook,Schoolwide Title I Program,81.4,27.6,100,15.9,HIGH SCHOOL,43.3
2019,150162990250847,Orr Academy High School,Chicago,Cook,Schoolwide Title I Program,74.4,30.3,100,16.8,HIGH SCHOOL,74.1
2019,150162990250848,Air Force Acad High School,Chicago,Cook,Schoolwide Title I Program,92.9,4.2,42.8,4.9,HIGH SCHOOL,85
2019,150162990250849,Alcott Humanities High School,Chicago,Cook,,90.9,6.3,64.5,2.5,HIGH SCHOOL,89
2019,15016299025084C,North Lawndale Prep Chtr - Christiana,Chicago,Cook,,92.5,21.3,57.8,1.1,CHARTER SCH,50
2019,150162990250850,Chicago Technology Academy HS,Chicago,Cook,Schoolwide Title I Program,90.1,12.7,75.1,1.9,HIGH SCHOOL,0
2019,150162990250851,Chicago HS for the Arts,Chicago,Cook,,97.4,3,4.7,1.3,HIGH SCHOOL,0
2019,150162990250855,Ogden Int High School,Chicago,Cook,,91.6,7.3,49.4,2.8,HIGH SCHOOL,85.7
2019,150162990250856,Williams Medical Prep High Sch,Chicago,Cook,Schoolwide Title I Program,85.2,15.3,86.7,2.3,HIGH SCHOOL,80
2019,150162990250857,Westinghouse High School,Chicago,Cook,Schoolwide Title I Program,93,2,43.2,0.9,HIGH SCHOOL,84.2
2019,150162990250859,Solorio Academy High School,Chicago,Cook,Schoolwide Title I Program,93.6,7.6,38.6,5.1,HIGH SCHOOL,88.3
2019,15016299025085C,Acero Chtr Sch Network -  Major Hector P Garcia MD Campus,Chicago,Cook,,90.7,8.1,41.7,1.1,CHARTER SCH,95.3
2019,150162990250860,South Shore Intl Col Prep HS,Chicago,Cook,Schoolwide Title I Program,90.5,4.8,54.9,2.4,HIGH SCHOOL,91.6
2019,150162990250861,Goode STEM Academy HS,Chicago,Cook,Schoolwide Title I Program,88.8,5.9,73.2,0.6,HIGH SCHOOL,78.8
2019,150162990250862,Chicago Excel Academy HS,Chicago,Cook,Schoolwide Title I Program,79.7,73.6,100,37.9,HIGH SCHOOL,
2019,150162990250863,Walter Henri Dyett High School for the Arts,Chicago,Cook,Schoolwide Title I Program,91.9,9.7,39.9,4.2,HIGH SCHOOL,
2019,15016299025086C,Acero Chtr Sch Network Victoria Soto Campus,Chicago,Cook,,88.4,13.5,57.6,4,CHARTER SCH,77.1
2019,15016299025101C,KIPP Academy Chicago Campus,Chicago,Cook,,96.6,7.9,25.4,,CHARTER SCH,75
2019,15016299025103C,KIPP Chicago Charters - Bloom Campus,Chicago,Cook,,95.8,12,29.8,,CHARTER SCH,68
2019,15016299025107C,Univ of Chicago Chtr-Woodlawn,Chicago,Cook,,,2.6,,17.4,CHARTER SCH,
2019,15016299025108C,Univ of Chicago Chtr - Woodson,Chicago,Cook,,,2.3,,,CHARTER SCH,0
2019,15016299025109C,LEARN Chtr - Middle School,Chicago,Cook,,95.3,3,30.9,,CHARTER SCH,0
2019,15016299025110C,ASPIRA Charter - Haugan Campus,Chicago,Cook,,96,7.8,14.1,,CHARTER SCH,
2019,150162990252046,Jackson M Elem School,Chicago,Cook,Schoolwide Title I Program,93.8,24.5,49.4,,ELEMENTARY,82.6
2019,150162990252048,Green  W Elem School,Chicago,Cook,Schoolwide Title I Program,95.2,15.2,32.3,,ELEMENTARY,90
2019,150162990252051,Addams Elem School,Chicago,Cook,Schoolwide Title I Program,94.8,5,18.1,,ELEMENTARY,88
2019,150162990252052,Agassiz Elem School,Chicago,Cook,,94.9,2.6,12.8,,ELEMENTARY,85.2
2019,150162990252053,Alcott Elem School,Chicago,Cook,,95.4,5.3,10.2,,ELEMENTARY,
2019,150162990252054,Aldridge Elem School,Chicago,Cook,Schoolwide Title I Program,94.1,25,44.4,,ELEMENTARY,50
2019,150162990252058,Armour Elem School,Chicago,Cook,Schoolwide Title I Program,94.7,9.6,8.2,,ELEMENTARY,67.7
2019,150162990252059,Armstrong G Elem IntL Studies,Chicago,Cook,Schoolwide Title I Program,96,10.4,21.6,,ELEMENTARY,91.5
2019,150162990252062,Audubon Elem School,Chicago,Cook,,95.9,4.1,9.8,,ELEMENTARY,92.7
2019,150162990252063,Avalon Park Elem School,Chicago,Cook,Schoolwide Title I Program,94.5,23.6,37.3,,ELEMENTARY,80.5
2019,150162990252066,Barnard Elem Comp Math & Sci Ctr,Chicago,Cook,Schoolwide Title I Program,95.7,10,14.8,,ELEMENTARY,87.2
2019,150162990252067,Barry Elem School,Chicago,Cook,Schoolwide Title I Program,94.2,9.2,18.5,,ELEMENTARY,85.4
